id,name,phone,address,city,county,zip_code,lat,lng,category,services,hours,eligibility,website,verified_date,source,created_at,updated_at
768b2938-82d4-4df0-949e-987d1276e419,North Fulton Community Charities (NFCC) Food Pantry  East Roswell,(770) 640-0399,"2385 Holcomb Bridge Road, Roswell, GA 30076",Roswell,Fulton,30076,34.0534538413072,-84.3356529606923,Food,Food pantry distribution by appointment at Bridge to Grace Church.,Monday	9:00 AM - 4:30 PM; Tuesday	9 AM - 7:30 PM; Wednesday	9:00 AM - 4:30 PM; Thursday 9:00 AM - 7:30 PM; Friday	9:00 AM - 4:30 PM; Saturday 10:00 AM - 1:00 PM; Sunday Closed,"Residents in north Fulton County (ZIP codes 30004, 30005, 30009, 30022, 30024, 30075, 30076 & 30097); registration required.",https://nfcchelp.org/,2026-01-23,Fulton Services,2026-02-19 20:14:59.571366+00,2026-02-19 20:14:59.571366+00
7911ce0e-2e24-42e8-ae2c-c2970f0cf210,Gateway Center,404-215-6600,"275 Pryor St SW, Atlanta, GA 30303",Atlanta,Fulton,30303,33.74761,-84.394595,Housing,"Provides coordinated access point for those experiencing homelessness including shelter, showers and case management",24/7,Individuals experiencing homelessness,https://www.gatewayctr.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
7951589b-5017-4c01-8bbd-3a94b7f0c2cf,Atlanta Harm Reduction Coalition,404-817-9994,"1231 Joseph E. Boone Blvd NW, Atlanta, GA 30314",Atlanta,Fulton,30314,33.7639008741998,-84.4121295146698,Healthcare,"Confidential & culturally appropriate treatment, preventative care, PrEP, prevention programs, syringe services program, harm reduction counseling",Mon-Thru 10:00 AM-5:00 PM; Friday 10:00 AM-4:00PM,"Serving individuals who use drugs or are at risk for HIV, hepatitis C, or overdose, particularly in Georgia and the Atlanta area. No insurance or income verification is required, and services such as naloxone distribution, safer use supplies, and testing are confidential and accessible with minimal intake requirements.",https://georgiaharmreduction.org/,2026-01-23,SKYE,2026-02-19 20:14:59.800496+00,2026-02-19 20:14:59.800496+00
7affd01e-c969-40af-8aa4-6f1e8c7dab77,Community Assistance Center South Sandy Springs Branch,770-552-4015 ext. 701,"120 Northwood Dr, Suite 150, Sandy Springs, GA 30342",Sandy Springs,Fulton,30342,33.912587,-84.383003,Food,Food pantry; financial assistance interviews by appointment,Mon-Fri 9:30 am-1 pm (food pantry); financial assistance by appointment,Residents of Sandy Springs and Dunwoody in need,https//ourcac.org,2026-01-23,FACAA,2026-02-19 20:14:59.898892+00,2026-02-19 20:14:59.898892+00
835b9e23-27ca-4bbe-9b6a-b2c38e98591c,Family Life Ministries Food Pantry,404-761-6302,"612 College St, Hapeville, GA 30354",Hapeville,Fulton,30354,33.656463,-84.409524,Food,Provides food and assistance to families,"Mon, Tus, Thru 9:00 AM-11:30 PM",Open to local community,http://www.familylifehelps.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
83c1514d-4dc3-4b16-8fe9-a4ce6b4c5622,Solomon's Temple Foundation,678-766-5752,"2836 Springdale Rd SW, Atlanta, GA 30315",Atlanta,Fulton,30315,33.678142,-84.415246,Shelter,Holistic emergency and transitional shelter for homeless women and children; job training; financial literacy,Mon-Fri 9:00 AM-5:00 PM,Homeless women with children,https//solomonstempleinc.org,2026-01-23,FACAA,2026-02-19 20:15:00.001581+00,2026-02-19 20:15:00.001581+00
8468fc1d-242b-491a-b77a-4d18ce6a183b,Solomon’s Temple Ministry Shelter,404-228-7724,"2836 Springdale Rd SW, Atlanta, GA 30315",Atlanta,Fulton,30315,33.677415,-84.414926,Housing,Shelter with supportive services for women and children,"Call for availability ",Homeless women and children,https://solomonstempleinc.org/atlanta-homeless-women-children-shelter-contact/,2026-02-19,www.fultoncountyga.gov/-/media/Departments/Community-Development/Fulton-County-HAC-Office-Resource-Guide-5302025-v1.pdf#:~:text=Serves%20both%20Men%20and%20women,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
8498f391-9ac7-453b-a166-417b927813d3,Hosea Williams Feed the Hungry and Homeless Food Pantry,404-755-3353,"2545 Forrest Hills Dr SW, Atlanta, GA 30315",Atlanta,Fulton,30315,33.68518,-84.400065,Food,Food pantry and assistance for hungry and homeless individuals,Tus-Fri 10:00 AM-6:00 PM,Requires ID and Social Security card,https://4hosea.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
84a15c32-c7e9-4d9c-ba8f-fb3c5d49b478,Atlanta City Baptist Rescue Mission,404-577-3409,"316 Peters St SW, Atlanta, GA 30313","Atlanta ",Fulton,30313,33.745956,-84.402997,Housing,Men’s shelter and long-term recovery program,Mon-Sun 4:15 PM-6:30 PM,Homeless men,https://atlantacitybaptistrescue.com,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
85d2b4c3-24a7-463c-afe1-9e2d370c613f,Morehouse Healthcare Lee Street,(404) 752-1000,"455 Lee Street SW, 2nd Floor, Atlanta, GA 30310",Atlanta,Fulton,30310,33.742752,-84.414354,Healthcare,"Primary & Specialty Care, Comprehensive outpatient medical provider network offering primary care, specialty care, women’s health, behavioral health, and chronic disease management",Mon–Fri 8:00 AM–6:00 PM; 4th Wed 8:30 AM–12:00 PM,based on insurance type or ability to self-pay,https//www.morehousehealthcare.com/,2026-01-23,SKYE,2026-02-19 20:15:00.105377+00,2026-02-19 20:15:00.105377+00
86cccb3c-1dd7-4e3f-81d1-24bb32b6e050,WorkSource Fulton South Fulton Career Resource Center,404-613-6800,"5600 Stonewall Tell Road, Suite 204, College Park, GA 30349",College Park,Fulton,30349,33.613605,-84.550332,Employment,"Provides employment assistance including personal career counseling, job readiness workshops, access to job search resources and training",Mon-Fri 8:30am-5pm,Fulton County residents seeking employment; free services,https://atlworks.org/counties/fulton-county/,2026-01-23,Fulton Services,2026-02-19 20:15:00.238751+00,2026-02-19 20:15:00.238751+00
89b2d968-68be-4bac-a0cc-2ba6061ab7c2,Medicaid and PeachCare for Kids Application,(877) 427-3224,"47 Trinity Ave SW, Atlanta, GA 30334",Atlanta,Fulton,30334,33.748995,-84.392439,Healthcare,"Provides health coverage and enrollment assistance for individuals and families meeting income, resource and citizenship requirements; includes Medicaid and PeachCare for Kids",Call for availbility,"Low-income families and individuals, pregnant women, children, people aged 65+, blind or disabledhttps//dfcs.georgia.gov/services/how-do-i-apply-medicaid",https://dch.georgia.gov/peachcare-kids/applications,2026-01-23,DFCS,2026-02-19 20:15:00.453748+00,2026-02-19 20:15:00.453748+00
8ce375bc-816e-4b36-92b6-7b94f5fae804,Housing Help Center (City of Atlanta),404-492-7640,"2 Peachtree St NW, Atlanta, GA 30303",Atlanta,Fulton,30303,33.7540067344808,-84.3903024282952,"Housing
",Provides rental assistance and housing resources for low-income households,Call for availability,Households below 60% area median income,https://www.housinghelpcenter.com,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
8d0d3130-f2bd-43dc-ae22-e32f10b54d64,Adamsville Regional Health Center,770-520-7323,"3700 Martin Luther King Jr. Drive SW, Atlanta, GA 30331",Atlanta,Fulton,30331,33.763593,-84.508973,Healthcare,"Children's oral health, HIV/AIDS treatment, immunizations, pregnancy testing & family planning, STI screening & treatment, WIC",Mon-Fri 8:30 AM-5:00 PM,"Children and adults in the Atlanta area and accepts Medicaid, Medicare, most private insurance plans, and self-pay patients.",https://fultoncountyboh.com/locations/,2026-01-23,SKYE,2026-02-19 20:15:00.559096+00,2026-02-19 20:15:00.559096+00
8d879497-84aa-4096-a32f-8bc2463376a1,Andrew P. Stewart Center,404-458-3193,"987 Ira St SW, Atlanta, GA 30310",Atlanta,Fulton,30310,33.727979,-84.400225,Family Services,Offers community programs and support to families and individuals,Mon-Fri 9:00 AM-5:00 PM,Residents of Pittsburgh neighborhood and surrounding areas,https://stewartcenter.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
902598b2-b555-4d1d-b31c-88ac08637fa0,Providence Baptist Church South Atlanta Food Pantry,404-209-1423,"1773 Hawthorne Ave, College Park, GA 30337",College Park,Fulton,30337,33.657261,-84.446918,Food,Distributes groceries to local residents,Saturday 10:00 AM – 12:00 PM,Community members in need,,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
929a6756-3139-4320-bbfb-457de6ee1bab,River Edge Behavioral Health Center,478-803-7600,"1758 Park Place, Atlanta, GA 30315",Atlanta,Fulton,30315,33.761634,-84.371542,Mental Health,Offers mental health and substance use disorder treatment services,Tuesday 8:30 AM-5:00 PM; Thursday 8:30 AM-5:00 PM; Friday 8:30 AM-5:00 PM,Adults and youth needing behavioral health services,https://www.river-edge.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
948c5d02-4936-4b6c-bd7d-a26b0e851218,Zaban Paradies Center,404-872-2915,"1605 Peachtree St NE, 2nd Floor, Atlanta, GA 30309",Atlanta,Fulton,30309,33.79803,-84.389688,Housing,"Shelter and empowerment programs for couples, families and individuals facing homelessness",Call for hours,"Couples, families and individuals experiencing homelessness",https://zabanparadiescenter.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
998c1635-170e-47c7-a02b-c6a56f864b20,North Fulton Community Charities (NFCC) Food Pantry  Elkins Road,678-387-4465,"11270 Elkins Road, Roswell, GA 30076",Roswell,Fulton,30076,34.055205,-84.334107,Food,Food pantry providing free groceries to individuals and families in north Fulton County.,Mon/Wed/Fri 9am-4:30pm; Tue/Thu 9am-7:30pm; Sat 10am-1pm,"Residents of north Fulton County with proof of residence; service area ZIP codes 30004, 30005, 30009, 30022, 30024, 30075, 30076 & 30097.",https//www.nfcchelp.org/need-help/food-assistance/,2026-01-23,Fulton Services,2026-02-19 20:15:00.667326+00,2026-02-19 20:15:00.667326+00
9db4d547-bbaf-405a-9ffa-e7dd6bf5ebe3,First Presbyterian Church of Atlanta Food Pantry,404-228-7766,"1328 Peachtree St NE, Atlanta, GA 30309",Atlanta,Fulton,30309,33.790705,-84.386629,Food,Food and hygiene products for people in need,Tuesday 1:00 PM – 6:00 PM,Open to anyone seeking assistance,https://www.firstpresatl.org/foodmarket,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
9e0273ae-9cb7-4c64-96e1-519873356c2b,Fulton County Center for Health & Rehabilitation,(404) 665-8600,"265 Boulevard NE, Atlanta, GA 30312",Atlanta,Fulton,30312,33.761636,-84.371551,Mental Health,Adult behavioral health services including assessments and outpatient treatment,Call for availability,Adults residing in Fulton County,,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
9f736b30-2ff1-401d-a321-129f95a4f463,College Park Regional Health Center,770-520-7201,"1920 John Wesley Avenue, College Park, GA 30337",College Park,Fulton,30337,33.650781,-84.451746,Healthcare,"Children's oral health, STI screening & treatment, pregnancy testing & family planning, WIC, health checks, immunizations",Mon-Fri: 8:30 AM– 12:00 PM & 1:00 PM – 5:00 PM; Thursday Evening Hours: 5:00 PM– 7:00 PM,"Serves children and adults—primarily Fulton County residents—and accepts Medicaid, Medicare, some private insurance, and uninsured patients, with sliding-scale fees available based on income and household size.",https//fultoncountyboh.com/,2026-01-23,SKYE,2026-02-19 20:15:00.771272+00,2026-02-19 20:15:00.771272+00
a0a062a9-d0f9-4971-bf1e-da09b2a645fd,GA Crisis Text Line,988,"200 Piedmont Avenue, S.E. West Tower, 14th Floor
Atlanta, GA 30334 US",Atlanta,Fulton,30334,33.750307,-84.385905,Mental Health,Crisis line for individuals experiencing mental health or substance use crisis,24/7,Georgia residents,https//georgiacollaborative.com/,2026-01-23,SKYE,2026-02-19 20:15:00.897117+00,2026-02-19 20:15:00.897117+00
a2e9d7cc-3c97-47d4-a5fb-1ff719a1f465,EBT Hotline,(877) 423-4746,"47 Trinity Ave SW, Atlanta, GA 30334",Atlanta,Fulton,30334,33.747667,-84.389157,Food,Interactive voice response hotline for ordering or replacing Electronic Benefits Transfer (EBT) cards and checking balances,Call for assistance,SNAP recipients who need assistance with EBT cards,https://dfcs.georgia.gov/ebt-cardholder-assistance,2026-01-23,DFCS,2026-02-19 20:15:00.996323+00,2026-02-19 20:15:00.996323+00
a32af5af-9357-46a0-8a51-43f9dbb81857,Butler Street CME Church Food Pantry,(404) 659-8745,"23 Jesse Hill Jr. Drive SE, Atlanta, GA, 30303",Atlanta,Fulton,30303,33.754079,-84.381126,Food,Food pantry providing groceries to those in need,Tuesday 9:00 AM – 3:00 PM,Open to local residents,,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
a3d516b2-fadb-48fb-be53-96fa2a41557a,Mary Hall Freedom House,(770) 642-5500,"8995 Roswell Rd, Sandy Springs, GA 30350",Sandy Springs,Fulton,30350,34.002433,-84.349775,Housing,Recovery residence with housing and treatment for women,Call for hours,Women overcoming addiction and homelessness,https://www.maryhallfreedomvillage.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
aea7bb69-246a-49d6-81e7-c656d3a1cc61,Midtown Assistance Center Food Pantry,(404) 681-0470,"613 Spring St NW, Atlanta, GA 30308",Atlanta,Fulton,30308,,,Food,"Food pantry and financial assistance; provides groceries, clothing and job aid",Tus-Thru 10:00AM- 12:00 PM,Individuals and families requiring emergency assistance,https://midtownassistancecenter.org/,2026-02-19,"
",2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
b2dc7fff-ad9f-4892-8643-f112807743d6,Open Hand Atlanta,404-872-6947,"1380 W Marietta St NW, Atlanta, GA 30318",Atlanta,Fulton,30318,33.786765,-84.433836,Food,Medically tailored meals and nutrition services for individuals and families,Mon-Fri 9 am-4 pm (Client Services),Individuals needing nutritious meals; referrals may be required,https//www.openhandatlanta.org,2026-01-23,FACAA,2026-02-19 20:15:01.099024+00,2026-02-19 20:15:01.099024+00
b47572c8-1b60-46e3-913a-f48469d5c28b,Goodwill Career Center – Old National,(678) 554-0412,"6175 Old National Hwy Suite 120, Atlanta, GA 30349",Atlanta,Fulton,30349,33.584713,-84.471893,Employment,"Job search assistance, resume help and job training","Mon–Wed 9:00 AM – 5:00 PM; Thursday 9:00 AM-7:00 PM; Friday 9:00 AM-4:00 PM; Saturday 9:00 AM-12:00 PM  ",Open to job seekers,https://goodwillng.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
b6635626-2d9a-4ac0-ab08-bb6f6d280f4e,SisterLove,404-254-4734,"1237 Ralph David Abernathy Blvd SW, Atlanta, GA 30310",Atlanta,Fulton,30310,33.739301,-84.428349,Healthcare,"Pregnancy testing, STI testing & counseling, HIV testing, PrEP, health education & prevention",Mon-Fri 10:00 AM-6:00 PM,"Available to women—particularly Black women—and individuals at risk for HIV or STIs in Georgia, with many programs open to all genders and communities; most services do not require insurance, and low- or no-cost options are available depending on the program.",https//www.sisterlove.org/,2026-01-23,SKYE,2026-02-19 20:15:01.225145+00,2026-02-19 20:15:01.225145+00
b734c03a-ed03-4026-be5f-110bed8bd4b0,Atlanta Housing Authority,404-892-4700,"230 John Wesley Dobbs Avenue NE, Atlanta, GA 30303",Atlanta,Fulton,30303,33.758172,-84.379773,Housing,Public housing and housing voucher programs; affordable housing resources,Mon-Fri 8 am-5 pm (except holidays),"Low-income individuals and families, seniors, people with disabilities",https://www.atlantahousing.org,2026-01-23,FACAA,2026-02-19 20:15:01.380332+00,2026-02-19 20:15:01.380332+00
b93ca299-3539-43be-8d5f-0ffddb0673c6,Laurel Heights Hospital,404-888-7860,"934 Briarcliff Road NE, Atlanta, GA 30306",Atlanta,Fulton,30306,33.780043,-84.345367,Mental Health,"Residential psychiatric care, nursing care & medication management, psychological evaluation",24/7,Children and adolescents,https//laurelheightshospital.com/,2026-01-23,SKYE,2026-02-19 20:15:01.500285+00,2026-02-19 20:15:01.500285+00
b9648f6f-5601-47a4-84c0-f8f59505bbf3,Samaritan Counseling Center of Atlanta,404-228-7777,"1328 Peachtree St NE, Atlanta, GA 30309",Atlanta,Fulton,30309,33.790707,-84.386092,Mental Health,Provides counseling and mental health services on a sliding fee scale,Call for appointment,Individuals and families seeking mental health services,https://samaritanatlanta.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
bdafdcdc-886f-44ce-a554-63a5fe5d4370,Family Promise of North Fulton/DeKalb,770-609-5407,"89 Grove Way, Roswell, GA 30075 ",Roswell,Fulton,300075,34.018493,-84.359436,Housing,Provides shelter and case management for families,Mon-Fri 9:00 AM-5:00 PM,Families experiencing homelessness,https://www.familypromisenfd.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
be09b862-0f1c-4637-89de-ef256986daad,City Bridges Food Pantry,770-964-2138,"3355 Old Jonesboro Rd, Fairburn, GA 30213",Fairburn,Fulton,30213,33.554093,-84.501959,Food,Provides groceries and food assistance,"Tuesday 2:00–4:00 PM; 
Saturday 10:00 AM – 12:00 PM",Families and individuals in need,https://citybridges.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
c10beba5-da57-49ce-b1f3-7aa386bc207c,Planned Parenthood  East Atlanta Center,404-688-9300,"440 Moreland Avenue SE, Atlanta, GA 30316",Atlanta,Fulton,30316,33.742079,-84.348857,Healthcare,"STI testing, treatment & vaccines, birth control, pregnancy testing & services, HIV services, women & men's health care, LGBTQIA+ services, emergency contraceptives",Monday	8:30 AM - 4:30 PM; Tuesday	10:00 AM-6:00 PM; Wednesday	8:30 AM -4:30 PM; Thursday 10:00 AM-6:00 PM; Friday 8:30 AM-4:30 PM,"Serves adolescents and adults seeking reproductive and sexual health services, including birth control, STI testing and treatment, cancer screenings, and gender-affirming care",https//www.plannedparenthood.org/,2026-01-23,SKYE,2026-02-19 20:15:01.65077+00,2026-02-19 20:15:01.65077+00
c580903a-15d2-4af5-95d2-817b314e114d,WorkSource Fulton  North Fulton Career Resource Center,404-613-4480,"7741 Roswell Road, Suite 205, Sandy Springs, GA 30350",Sandy Springs,Fulton,30350,33.965949,-84.362662,Employment,"Offers job search assistance, career counseling, workshops, training resources and supportive services for job seekers.",Mon-Fri 8:30am-5pm,Fulton County residents seeking employment; free services; call or email to schedule an appointment.,https//atlworks.org/counties/fulton-county/,2026-01-23,Fulton Services,2026-02-19 20:15:01.765544+00,2026-02-19 20:15:01.765544+00
c6d39069-1011-481d-806d-1024483f4612,UGA Extension South Fulton Service Center,404-613-4920,"1757 E Washington Rd, Atlanta, GA 30344",Atlanta,Fulton,30344,33.675851,-84.446059,Education,Financial literacy classes and educational workshops,"Call for availability ",Residents of South Fulton seeking financial education,https://extension.uga.edu/county-offices/fulton.html,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
c7debbb9-5514-41de-8fd7-49edd6c5c98a,Central Advocacy Outreach,(404) 659-7119,"201 Washington St SW, Atlanta, GA 30303",Atlanta,Fulton,30303,33.749848,-84.389047,Food,"Basic needs and homelessness prevention nonprofit that provides food assistance, clothing, hygiene supplies, case management, and referral services to individuals and families experiencing poverty or housing instability in Atlanta.",Monday–Thursday 9:00 AM – 12:30 PM,low-income individuals and families experiencing food insecurity or economic hardship in the Atlanta area.,Mon–Thur 9:00 AM – 12:30 PM,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
c91a284b-8632-481a-9df8-a711cb42e5f0,First Step Staffing,(404) 577-3395,"302 Decatur St SE Suite 103, Atlanta, GA 30312",Atlanta,Fulton,30312,33.749973,-84.380069,"Employment ",Rapid job placement and support services for individuals with barriers to employment,Call for availability,Individuals experiencing homelessness or barriers to work,https://firststepstaffing.com,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
cafe0a44-27f6-4760-88f3-fff07477ff6f,Fulton County DFCS Office (Northwest),(404) 206-5778; 1-877-423-4746,"1249 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318",Atlanta,Fulton,30318,33.772226,-84.440145,Family Services,"County DFCS office providing assistance with SNAP, TANF, Medicaid, and other benefits; accepts applications and provides information; also offers Interim Assistance (temporary financial assistance for disabled adults)",Mon-Friday 9:00 AM- 4:00 PM,"Residents of Fulton County; for Interim Assistance disability lasting at least three months, income < $225/month, resources < $500https//dfcs.georgia.gov/locations/fulton-nw-county",https//dfcs.georgia.gov/locations/fulton-nw-county,2026-01-23,DFCS,2026-02-19 20:15:01.887852+00,2026-02-19 20:15:01.887852+00
cd45f138-eac6-4115-87f9-b53baa6a7bb1,Georgia Senior Legal Hotline,404-657-9915,"Atlanta, GA",Atlanta,Fulton,30303,33.7558407280791,-84.388920679127,Legal,"Attorneys give legal advice, brief service and will make referrals to other attorneys or services if needed.",Mon-Thur 9:00 AM-2:00 PM,Georgians age 60 and older,https://www.georgialegalaid.org/organization/georgia-senior-legal-hotline,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
cf7bed1c-fa59-4b29-9841-f6edf2fd1cc0,Toco Hills Community Alliance Food Pantry,404-325-0677,"1790 LaVista Rd NE, Atlanta, GA 30329",Atlanta,Fulton,30329,33.817567,-84.328623,Food,Community food pantry offering groceries and support,Tuesday–Thursday 1:00 PM – 3:30 PM,Open to those in need within the community,https://tocohillsalliance.org/,,urhousega.org/wp-content/uploads/2020/03/Food-Pantry-List.pdf#:~:text=Toco%20Hills%20Community%20Alliance%20St,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
d48fa982-26d2-4473-b7ef-21add4420bdb,Feminist Center for Reproductive Liberation,(800) 877-6013,"1924 Cliff Valley Way NE, Atlanta, GA 30329",Atlanta,Fulton,30329,33.83586,-84.324298,Healthcare,"STI testing & treatment, birth control, pregnancy testing, transgender health services, HIV testing, emergency contraceptives",Mon-Fri 8:00 AM-5:30 PM,"Provides reproductive health services—including abortion care, birth control, STI testing, and gynecological care—to adolescents and adults seeking services in Georgia.",https//www.feministcenter.org/,2026-01-23,SKYE,2026-02-19 20:15:02.00606+00,2026-02-19 20:15:02.00606+00
d57639aa-d3ae-4303-bd60-37604710317a,"Oak Hill Child, Adolescent and Family Health Center",770-520-7276,"2805 Metropolitan Parkway, Atlanta, GA 30315",Atlanta,Fulton,30315,33.678617,-84.408634,Healthcare,"Sexual health clinic, teen clinic, pregnancy testing & family planning, childhood hearing screening & testing, children's oral health, WIC",Monday	8:30 AM - 5:00 PM; Tuesday 8:30 AM - 5:00 PM; Wednesday 8:30 AM-5:00 PM; Thursday 8:30 AM - 7 PM; Friday 8:30 AM-5:00 PM,"Open to insured and uninsured patients, including those with Medicaid and some private insurance, with sliding-scale fees available based on income and household size; proof of residency and income may be required for discounted services.",https//fultoncountyboh.com/,2026-01-23,SKYE,2026-02-19 20:15:02.146606+00,2026-02-19 20:15:02.146606+00
d5830d4e-909f-4e8a-8e86-4a9a8f85bb0b,Care & Conserve Program – City of Atlanta,404-546-0311,"72 Marietta St NW, Atlanta, GA 30303",Atlanta,Fulton,30303,33.755926,-84.392362,Utilities,Assistance with water and sewer bills and plumbing repairs for qualifying households,Mon-Fri 8:15 AM-5:00 PM,City of Atlanta water customers with past due bills over $300 and meeting income guidelines,https://www.atlantawatershed.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
dcaea57b-de12-4f3c-bb04-1d52418fdc62,Feeding GA Families Food Pantry (Fairburn),(678) 223-3663,"1669 Park Road, VFW POST 6449, Fairburn, GA 30213",Fairburn,Fulton,30213,33.569605,-84.602345,Food,"Provides groceries and meals; serves families, homeless individuals and single moms",Sunday 12:00 PM-2:00 PM every Sunday,"Families, homeless, and single mothers; ID not required",https://feedinggafamilies.org/,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
de66c543-3007-413e-830c-25ef69b8a8ad,"Children""s Healthcare of Atlanta Adolescent Medicine Clinic",(404) 785-5437,"35 Jesse Hill Jr. Drive SE, Atlanta, GA 30303",Atlanta,Fulton,30303,33.753865,-84.382,Healthcare,"Confidential pregnancy testing, family planning, STI/HIV testing & treatment, substance abuse screening, medical care for eating disorders",24/7,"Services to infants, children, adolescents, and young adults, typically up to age 21 depending on the specialty and condition.",https://www.choa.org/locations/hughes-spalding-hospital,2026-01-23,SKYE,2026-02-19 20:15:02.267387+00,2026-02-19 20:15:02.267387+00
e017c0e1-5c20-43ac-86d9-8affcfb7aabd,Center for Health & Rehabilitation,(404) 665-8600,"265 Boulevard NE, Atlanta, GA 30312",Atlanta,Fulton,30312,33.761636,-84.371543,Healthcare,"Provides chronic disease prevention, SKYE, adolescent health, WIC services and other public health programs.",Mon-Fri 8:30am-5pm,General public; call for appointment.,https//fultoncountyboh.com/locations/,2026-01-23,Fulton Services,2026-02-19 20:15:02.402122+00,2026-02-19 20:15:02.402122+00
e24f5e39-55f9-4362-bb74-3efe41482b60,Atlanta Center for Self Sufficiency,404-874-8001,"80 Joseph E Lowery Blvd NW, Atlanta, GA 30314",Atlanta,Fulton,30314,33.7570357741642,-84.4179043991911,"Employment
",Job training and employment readiness programs,Mon-Fri 8:30 AM - 4:30 PM,"Adults experiencing homelessness, underemployment, or significant economic hardship in the Atlanta area.",https://www.atlantacss.org,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
e7851669-3d87-4483-89cc-52d87127230b,"Destined For Greatness Outreach Youth Center, Inc.",877-571-6614,"963 Welch Street SW, Atlanta, GA 30310",Atlanta,Fulton,30310,33.7283,-84.4181,Youth Services,Youth mentoring programs,24/7,Youth,https://www.dfgyouth.org/,2026-01-23,SKYE,2026-02-19 20:15:02.513903+00,2026-02-19 20:15:02.513903+00
e79668ea-e971-49ac-b928-2950169f95b7,Hillside Hospital,404-875-4557,"690 Courtenay Drive NE, Atlanta, GA 30306",Atlanta,Fulton,30306,33.790451,-84.36492,Healthcare,"Outpatient & residential care, recreational therapy, animal-assisted therapy, dialectical behavioral therapy for children",Mon-Sun 9:00 AM-5:00 PM,Children and adolescents,https//hside.org/,2026-01-23,SKYE,2026-02-19 20:15:02.62099+00,2026-02-19 20:15:02.62099+00
eb5b396b-9403-4b5f-81d9-a4ee628c8eed,"Community Advanced Practice Nurses, Inc.",404-658-1500,"173 Boulevard NE, Atlanta, GA 30312",Atlanta,Fulton,30312,33.759186,-84.371763,Healthcare,"Pediatric care, vaccinations, physical assessments, family planning, primary care, STI testing & treatment, HIV testing, reproductive care",Tuesday	8:00 AM - 3:00 PM; Wednesday 8:00 AM - 3:00 PM; Thursday 1:00 PM - 5:30 PM; Friday 8:00 AM - 3:00 PM,Healthcare,https//www.careforspecialpeople.com/,2026-01-23,SKYE,2026-02-19 20:15:02.774505+00,2026-02-19 20:15:02.774505+00
ec35249c-9ed4-43e3-b211-3e8a24bacfe1,MARTA Transportation Assistance Program for the Homeless,404-848-5000,"2424 Piedmont Rd NE, Atlanta, GA 30324",Atlanta,Fulton,30324,33.8241174664817,-84.3686492320698,Transportation,Provides 50% off Breeze round-trip and 7-day passes to nonprofit organizations serving homeless individuals,Call for availability,Nonprofit organizations serving homeless individuals,https://itsmarta.com/tsp_home.aspx,2026-02-19,,2026-02-19 20:17:13.061354+00,2026-02-19 20:17:13.061354+00
